molecule_chembl_id,assay_chembl_id,activity_id,canonical_smiles,assay_description,assay_type,assay_organism,assay_cell_type,assay_tissue,cell_chembl_id,standard_type,standard_value,standard_units,standard_relation,activity_comment,pchembl_value,bao_endpoint,target_chembl_id,target_pref_name,target_type,target_organism,target_components,target_gene_symbols,document_chembl_id,document_journal,document_year,document_title,document_doi,document_pubmed_id,source_id,source_description,source_release,source_url,standard_value_num,pchembl_value_num,standard_units_norm,relation_preserved,endpoint_class,standard_value_nM,standard_value_M,p_activity_bound,p_activity_relation,censoring_type,p_ic50_ki,p_ic50_ki_relation,is_percent_inhibition,test_concentration_M,test_concentration_unit,test_concentration_raw_value,test_concentration_method,test_concentration_source,percent_inhibition_value,pseudo_ic50_M_n1,pseudo_pic50_n1,hill_assumed,p_ic50_bound_value,p_ic50_bound_relation,pseudo_ic50_method,p_ic50_bound_method,p_ic50_modeling,p_ic50_modeling_relation,p_ic50_modeling_method,smiles_missing,smiles_is_valid,smiles_validation_method,priority_has_modeled_pic50,priority_score,standard_value_num_median,standard_value_nM_median,standard_value_M_median,p_activity_bound_median,p_ic50_ki_median,pchembl_value_num_median,test_concentration_M_median,test_concentration_raw_value_median,percent_inhibition_value_median,pseudo_ic50_M_n1_median,pseudo_pic50_n1_median,p_ic50_bound_value_median,p_ic50_modeling_median,hill_assumed_median,n_selected_measurements,n_total_measurements_in_group
CHEMBL4635883,CHEMBL5474488,25787649,CC(C)c1cc(Nc2nc(N3CCC[C@H](N)C3)ncc2C(N)=O)cc(C(C)C)n1,"Selectivity interaction (Eurofins Cerep-Panlabs Safety Screen 44 (GPCRS, Transporters, Ion Channels, Nuclear Receptors, other enzymes)) EUB0000878a KCNH2",B,Homo sapiens,,,,% of inhibition or stimulation,89.0,%,=,% Of Inhibition Or Stimulation,,BAO_0000179,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL5465560,,2024,Selectivity Literature for EUbOPEN Chemogenomic Library,10.6019/CHEMBL5465560,,65,EUbOPEN Chemogenomic Library Literature Data,,,89.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,,,,,,89.0,,,,,,not_computed_missing_concentration_or_percent,no_bound_missing_concentration_or_percent,,,,False,True,regex_fallback_no_rdkit,0,6,89.0,,,,,,,,89.0,,,,,,1,1
CHEMBL4650336,CHEMBL5249266,25057219,COc1ccc([C@H]2c3[nH]c4ccc(Cl)cc4c3CCN2C(=O)Oc2ccc(Cl)cc2)cc1,Inhibition of hERG (unknown origin),T,Homo sapiens,,,,Inhibition,,%,,Not Active,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL5247596,Eur J Med Chem,2022,"SAR studies toward discovery of emvododstat (PTC299), a potent dihydroorotate dehydrogenase (DHODH) inhibitor.",10.1016/j.ejmech.2022.114826,36242990.0,1,Scientific Literature,,,,,%,,percent_inhibition,,,,,uncensored_or_approx,,,True,,,,,,,,,,,,not_computed_missing_concentration_or_percent,no_bound_missing_concentration_or_percent,,,,False,True,regex_fallback_no_rdkit,0,4,,,,,,,,,,,,,,,1,1
CHEMBL46516,CHEMBL827807,1449654,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,Inhibitory concentration against IKr potassium channel,B,,,,,IC50,2300.0,nM,=,,5.64,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1137856,Bioorg Med Chem Lett,2004,The pharmacophore hypotheses of I(Kr) potassium channel blockers: novel class III antiarrhythmic agents.,10.1016/j.bmcl.2004.06.070,15324906.0,1,Scientific Literature,,,2300.0,5.64,nm,=,ic50_ki,2300.0,2.3e-06,5.638272163982407,=,uncensored_or_approx,5.638272163982407,=,False,,,,,,,,,,,,,,5.638272163982407,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,12,2300.0,2300.0,2.3e-06,5.638272163982407,5.638272163982407,5.64,,,,,,,5.638272163982407,,1,1
CHEMBL46523,CHEMBL768699,549275,c1ccc(CN2CCCC(c3c(-c4ccccc4)[nH]c4ccccc34)C2)cc1,Displacement of [3H]dofetilide from HEK cells expressing hERG voltage dependent IKr potassium channel Kv11.1,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,290.0,nM,=,,6.54,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1134475,J Med Chem,2001,"3-(4-Fluoropiperidin-3-yl)-2-phenylindoles as high affinity, selective, and orally bioavailable h5-HT(2A) receptor antagonists.",10.1021/jm0004998,11334570.0,1,Scientific Literature,,,290.0,6.54,nm,=,ic50_ki,290.0,2.9000000000000003e-07,6.5376020021010435,=,uncensored_or_approx,6.5376020021010435,=,False,,,,,,,,,,,,,,6.5376020021010435,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,290.0,290.0,2.9000000000000003e-07,6.5376020021010435,6.5376020021010435,6.54,,,,,,,6.5376020021010435,,1,1
CHEMBL465417,CHEMBL768687,1084785,N#Cc1ccc2cc1Oc1ccc3c(c1)[C@@H](CCO3)N1CC[C@H](NCc3cncn3C2)C1=O,Inflection point affinity for binding to K+ channel HERG.,B,Homo sapiens,,,,IP,9100.0,nM,=,,,BAO_0000179,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1135455,J Med Chem,2002,3-Aminopyrrolidinone farnesyltransferase inhibitors: design of macrocyclic compounds with improved pharmacokinetics and excellent cell potency.,10.1021/jm010531d,12036349.0,1,Scientific Literature,,,9100.0,,nm,=,other_concentration,9100.0,9.100000000000001e-06,5.040958607678906,=,uncensored_or_approx,,,False,,,,,,,,,,,,,,,,,False,True,regex_fallback_no_rdkit,0,7,9100.0,9100.0,9.100000000000001e-06,5.040958607678906,,,,,,,,,,,1,1
CHEMBL46917,CHEMBL5291828,25117123,CNC(=O)Oc1cccc2ccccc12,"Compound was evaluated for inhibition of human KCNH2 in an in vitro assay with cellular components measured by membrane filtration, radioactivity method",F,,,,,AC50,30000.0,nM,>,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",,BAO_0000186,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL5291721,Nat Commun,2023,A preclinical secondary pharmacology resource illuminates target-adverse drug reaction associations of marketed drugs.,10.1038/s41467-023-40064-9,37468498.0,1,Scientific Literature,,,30000.0,,nm,>,other_concentration,30000.0,3e-05,4.522878745280337,<,right_censored_lower_bound,,,False,,,,,,,,,,,,,,,,,False,True,regex_fallback_no_rdkit,0,1,30000.0,30000.0,3e-05,4.522878745280337,,,,,,,,,,,1,1
CHEMBL471498,CHEMBL5291828,25117256,O=C(O)[C@H](CC(=O)N1C[C@H]2CCCC[C@H]2C1)Cc1ccccc1,"Compound was evaluated for inhibition of human KCNH2 in an in vitro assay with cellular components measured by membrane filtration, radioactivity method",F,,,,,AC50,30000.0,nM,>,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",,BAO_0000186,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL5291721,Nat Commun,2023,A preclinical secondary pharmacology resource illuminates target-adverse drug reaction associations of marketed drugs.,10.1038/s41467-023-40064-9,37468498.0,1,Scientific Literature,,,30000.0,,nm,>,other_concentration,30000.0,3e-05,4.522878745280337,<,right_censored_lower_bound,,,False,,,,,,,,,,,,,,,,,False,True,regex_fallback_no_rdkit,0,1,30000.0,30000.0,3e-05,4.522878745280337,,,,,,,,,,,1,1
CHEMBL472,CHEMBL749472,313238,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,K+ channel blocking activity in neuroblastoma cells expressing HERG Kv11.1,F,Homo sapiens,,,,IC50,74000.0,nM,=,,4.13,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1135758,J Med Chem,2002,Toward a pharmacophore for drugs inducing the long QT syndrome: insights from a CoMFA study of HERG K(+) channel blockers.,10.1021/jm0208875,12190308.0,1,Scientific Literature,,,74000.0,4.13,nm,=,ic50_ki,74000.0,7.400000000000001e-05,4.130768280269024,=,uncensored_or_approx,4.130768280269024,=,False,,,,,,,,,,,,,,4.130768280269024,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,74000.0,74000.0,7.400000000000001e-05,4.130768280269024,4.130768280269024,4.13,,,,,,,4.130768280269024,,1,1
CHEMBL473,CHEMBL3430637,15257958,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,Inhibition of hERG K channel,F,,,,,IC50,5.0,nM,=,,8.3,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL3430321,Cardiovasc Res,2011,Simulation of multiple ion channel block provides improved early prediction of compounds' clinical torsadogenic risk.,10.1093/cvr/cvr044,21300721.0,1,Scientific Literature,,,5.0,8.3,nm,=,ic50_ki,5.0,5e-09,8.301029995663981,=,uncensored_or_approx,8.301029995663981,=,False,,,,,,,,,,,,,,8.301029995663981,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,12,5.0,5.0,5e-09,8.301029995663981,8.301029995663981,8.3,,,,,,,8.301029995663981,,1,1
CHEMBL473,CHEMBL5291828,25117233,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,"Compound was evaluated for inhibition of human KCNH2 in an in vitro assay with cellular components measured by membrane filtration, radioactivity method",F,,,,,AC50,25.5,nM,=,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",7.59,BAO_0000186,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL5291721,Nat Commun,2023,A preclinical secondary pharmacology resource illuminates target-adverse drug reaction associations of marketed drugs.,10.1038/s41467-023-40064-9,37468498.0,1,Scientific Literature,,,25.5,7.59,nm,=,other_concentration,25.5,2.55e-08,7.5934598195660445,=,uncensored_or_approx,,,False,,,,,,,,,,,,,,,,,False,True,regex_fallback_no_rdkit,0,3,25.5,25.5,2.55e-08,7.5934598195660445,,7.59,,,,,,,,,1,1
CHEMBL473,CHEMBL684971,1052121,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,Blockade of the delayed rectifier K+ current (IKr) of guinea pig myocytes,F,Cavia porcellus,,,,IC50,44000.0,nM,=,,4.36,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1128716,J Med Chem,1995,"4,5-Dihydro-3-(methanesulfonamidophenyl)-1-phenyl-1H-2,4-benzodiazepines: a novel class III antiarrhythmic agents.",10.1021/jm00014a008,7629795.0,1,Scientific Literature,,,44000.0,4.36,nm,=,ic50_ki,44000.0,4.4000000000000006e-05,4.356547323513812,=,uncensored_or_approx,4.356547323513812,=,False,,,,,,,,,,,,,,4.356547323513812,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,12,44000.0,44000.0,4.4000000000000006e-05,4.356547323513812,4.356547323513812,4.36,,,,,,,4.356547323513812,,1,1
CHEMBL473,CHEMBL691014,320644,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,K+ channel blocking activity in human embryonic kidney cells expressing HERG Kv11.1,F,Homo sapiens,kidney,,,IC50,15.0,nM,=,,7.82,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1135758,J Med Chem,2002,Toward a pharmacophore for drugs inducing the long QT syndrome: insights from a CoMFA study of HERG K(+) channel blockers.,10.1021/jm0208875,12190308.0,1,Scientific Literature,,,15.0,7.82,nm,=,ic50_ki,15.0,1.5000000000000002e-08,7.823908740944319,=,uncensored_or_approx,7.823908740944319,=,False,,,,,,,,,,,,,,7.823908740944319,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,15.0,15.0,1.5000000000000002e-08,7.823908740944319,7.823908740944319,7.82,,,,,,,7.823908740944319,,1,1
CHEMBL473,CHEMBL766814,1029991,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,Inhibition of human Potassium channel HERG expressed in mammalian cells,B,Homo sapiens,,,,IC50,10.0,nM,=,,8.0,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1136167,Bioorg Med Chem Lett,2003,Prediction of hERG potassium channel affinity by traditional and hologram qSAR methods.,10.1016/s0960-894x(03)00492-x,12873512.0,1,Scientific Literature,,,10.0,8.0,nm,=,ic50_ki,10.0,1e-08,8.0,=,uncensored_or_approx,8.0,=,False,,,,,,,,,,,,,,8.0,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,10.0,10.0,1e-08,8.0,8.0,8.0,,,,,,,8.0,,1,1
CHEMBL473,CHEMBL766816,763438,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1,B,Homo sapiens,CHO,,CHEMBL3308072,IC50,10.0,nM,=,,8.0,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1136402,Bioorg Med Chem Lett,2003,Characterization of HERG potassium channel inhibition using CoMSiA 3D QSAR and homology modeling approaches.,10.1016/s0960-894x(03)00196-3,12729675.0,1,Scientific Literature,,,10.0,8.0,nm,=,ic50_ki,10.0,1e-08,8.0,=,uncensored_or_approx,8.0,=,False,,,,,,,,,,,,,,8.0,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,10.0,10.0,1e-08,8.0,8.0,8.0,,,,,,,8.0,,1,1
CHEMBL473,CHEMBL827807,1449518,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,Inhibitory concentration against IKr potassium channel,B,,,,,IC50,30.0,nM,=,,7.52,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1137856,Bioorg Med Chem Lett,2004,The pharmacophore hypotheses of I(Kr) potassium channel blockers: novel class III antiarrhythmic agents.,10.1016/j.bmcl.2004.06.070,15324906.0,1,Scientific Literature,,,30.0,7.52,nm,=,ic50_ki,30.0,3.0000000000000004e-08,7.522878745280337,=,uncensored_or_approx,7.522878745280337,=,False,,,,,,,,,,,,,,7.522878745280337,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,12,30.0,30.0,3.0000000000000004e-08,7.522878745280337,7.522878745280337,7.52,,,,,,,7.522878745280337,,1,1
CHEMBL473,CHEMBL829152,1523555,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,Inhibitory concentration against potassium channel HERG,B,,,,,IC50,10.0,nM,=,,8.0,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1139598,Bioorg Med Chem Lett,2005,A discriminant model constructed by the support vector machine method for HERG potassium channel inhibitors.,10.1016/j.bmcl.2005.03.080,15911273.0,1,Scientific Literature,,,10.0,8.0,nm,=,ic50_ki,10.0,1e-08,8.0,=,uncensored_or_approx,8.0,=,False,,,,,,,,,,,,,,8.0,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,12,10.0,10.0,1e-08,8.0,8.0,8.0,,,,,,,8.0,,1,1
CHEMBL473,CHEMBL889309,1901360,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,Inhibition of hERG expressed in HEK293 cells at 25 nM by whole-cell patch clamp method,T,Homo sapiens,HEK293,,CHEMBL3307715,Inhibition,80.0,%,=,,,BAO_0000201,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1145378,J Med Chem,2007,Fluorescently labeled analogues of dofetilide as high-affinity fluorescence polarization ligands for the human ether-a-go-go-related gene (hERG) channel.,10.1021/jm0700565,17536794.0,1,Scientific Literature,,,80.0,,%,=,percent_inhibition,,,,=,uncensored_or_approx,,,True,2.5000000000000002e-08,nm,25.0,parsed_molar_text,assay_description,80.0,6.249999999999999e-09,8.204119982655925,1.0,7.6020599913279625,>,single_point_percent_n1,single_point_bound_from_test_concentration,8.204119982655925,=,pseudo_from_percent_single_point_n1,False,True,regex_fallback_no_rdkit,1,7,80.0,,,,,,2.5000000000000002e-08,25.0,80.0,6.249999999999999e-09,8.204119982655925,7.6020599913279625,8.204119982655925,1.0,1,1
CHEMBL473,CHEMBL889312,1901350,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,Blockade of hERG expressed in HEK293 cells by whole-cell patch clamp method,B,Homo sapiens,HEK293,,CHEMBL3307715,IC50,9.2,nM,=,,8.04,BAO_0000190,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1145378,J Med Chem,2007,Fluorescently labeled analogues of dofetilide as high-affinity fluorescence polarization ligands for the human ether-a-go-go-related gene (hERG) channel.,10.1021/jm0700565,17536794.0,1,Scientific Literature,,,9.2,8.04,nm,=,ic50_ki,9.2,9.2e-09,8.036212172654444,=,uncensored_or_approx,8.036212172654444,=,False,,,,,,,,,,,,,,8.036212172654444,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,9.2,9.2,9.2e-09,8.036212172654444,8.036212172654444,8.04,,,,,,,8.036212172654444,,1,1
CHEMBL473,CHEMBL889313,1901349,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,Ratio of Ki for hERG by SPA to Ki for hERG by fluorescence polarization assay in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Ratio Ki,0.91,,=,,,BAO_0000179,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1145378,J Med Chem,2007,Fluorescently labeled analogues of dofetilide as high-affinity fluorescence polarization ligands for the human ether-a-go-go-related gene (hERG) channel.,10.1021/jm0700565,17536794.0,1,Scientific Literature,,,0.91,,,=,other_nonstandard,,,,=,uncensored_or_approx,,,False,,,,,,,,,,,,,,,,,False,True,regex_fallback_no_rdkit,0,6,0.91,,,,,,,,,,,,,,1,1
CHEMBL473,CHEMBL889314,1901343,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,Binding affinity at hERG expressed in HEK293 cells by fluorescence polarization assay,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,7.7,nM,=,,8.11,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1145378,J Med Chem,2007,Fluorescently labeled analogues of dofetilide as high-affinity fluorescence polarization ligands for the human ether-a-go-go-related gene (hERG) channel.,10.1021/jm0700565,17536794.0,1,Scientific Literature,,,7.7,8.11,nm,=,ic50_ki,7.7,7.700000000000001e-09,8.113509274827518,=,uncensored_or_approx,8.113509274827518,=,False,,,,,,,,,,,,,,8.113509274827518,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,7.7,7.7,7.700000000000001e-09,8.113509274827518,8.113509274827518,8.11,,,,,,,8.113509274827518,,1,1
CHEMBL473,CHEMBL889315,1901318,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,Displacement of [3H]dofetilide from hERG expressed in HEK293 cells by SPA,B,Homo sapiens,HEK293,,CHEMBL3307715,Ki,6.4,nM,=,,8.19,BAO_0000192,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1145378,J Med Chem,2007,Fluorescently labeled analogues of dofetilide as high-affinity fluorescence polarization ligands for the human ether-a-go-go-related gene (hERG) channel.,10.1021/jm0700565,17536794.0,1,Scientific Literature,,,6.4,8.19,nm,=,ic50_ki,6.4,6.400000000000001e-09,8.193820026016112,=,uncensored_or_approx,8.193820026016112,=,False,,,,,,,,,,,,,,8.193820026016112,=,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,16,6.4,6.4,6.400000000000001e-09,8.193820026016112,8.193820026016112,8.19,,,,,,,8.193820026016112,,1,1
CHEMBL473,CHEMBL906898,1763647,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,Inhibition of [3H]dofetilide binding to HERG expressed in HEK293 cells,B,Homo sapiens,HEK293,,CHEMBL3307715,Activity,0.011,uM,=,,,BAO_0000181,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL1148680,Bioorg Med Chem Lett,2006,Overcoming HERG affinity in the discovery of the CCR5 antagonist maraviroc.,10.1016/j.bmcl.2006.06.012,16782336.0,1,Scientific Literature,,,0.011,,um,=,other_concentration,11.0,1.1000000000000001e-08,7.958607314841775,=,uncensored_or_approx,,,False,,,,,,,,,,,,,,,,,False,True,regex_fallback_no_rdkit,0,7,0.011,11.0,1.1000000000000001e-08,7.958607314841775,,,,,,,,,,,1,1
CHEMBL473292,CHEMBL1020710,2293478,CN1CCN(CCCCN2C(=O)CN(/N=C3\CCOc4ccc(O)cc43)C2=O)CC1,Inhibition of ERG in guinea pig ventricular myocytes assessed as blockade of rapid delayed rectifier potassium current by whole cell patch-clamp technique,B,Cavia porcellus,Ventricular myocyte,,CHEMBL3833221,IC50,100000.0,nM,>,,,BAO_0000190,CHEMBL5557,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Cavia porcellus,O08703 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; KCNH2,CHEMBL1137751,Bioorg Med Chem Lett,2009,"Molecular hybridization, synthesis, and biological evaluation of novel chroman I(Kr) and I(Ks) dual blockers.",10.1016/j.bmcl.2009.01.022,19185489.0,1,Scientific Literature,,,100000.0,,nm,>,ic50_ki,100000.0,0.0001,4.0,<,right_censored_lower_bound,4.0,<,False,,,,,,,,,,,,,,4.0,<,measured_ic50_or_ki,False,True,regex_fallback_no_rdkit,1,10,100000.0,100000.0,0.0001,4.0,4.0,,,,,,,,4.0,,1,1
CHEMBL473417,CHEMBL5291828,25117200,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,"Compound was evaluated for inhibition of human KCNH2 in an in vitro assay with cellular components measured by membrane filtration, radioactivity method",F,,,,,AC50,30000.0,nM,>,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",,BAO_0000186,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,SINGLE PROTEIN,Homo sapiens,Q12809 | Voltage-gated inwardly rectifying potassium channel KCNH2,ERG; ERG-1; ERG1; H-ERG; HERG; KCNH2; Synonyms=ERG,CHEMBL5291721,Nat Commun,2023,A preclinical secondary pharmacology resource illuminates target-adverse drug reaction associations of marketed drugs.,10.1038/s41467-023-40064-9,37468498.0,1,Scientific Literature,,,30000.0,,nm,>,other_concentration,30000.0,3e-05,4.522878745280337,<,right_censored_lower_bound,,,False,,,,,,,,,,,,,,,,,False,True,regex_fallback_no_rdkit,0,1,30000.0,30000.0,3e-05,4.522878745280337,,,,,,,,,,,1,1
